,Name,Country,City,Michelin_stars,Cuisine
3033,Zijin Mansion,MICHELIN Guide Beijing,Beijing,m,Cantonese
3034,Family Li Imperial Cuisine (Xicheng),MICHELIN Guide Beijing,Beijing,m,Beijing Cuisine
3035,Zhiguan Courtyard,MICHELIN Guide Beijing,Beijing,m,Dongbei
3036,Cai Yi Xuan,MICHELIN Guide Beijing,Beijing,m,Cantonese
3037,Xin Rong Ji (Xinyuan South Road),MICHELIN Guide Beijing,Beijing,o,Taizhou
3038,Cui Hua Lou (Chongwenmenwai Street),MICHELIN Guide Beijing,Beijing,m,Shandong
3039,Jing,MICHELIN Guide Beijing,Beijing,m,French Contemporary
3040,Xin Rong Ji (Jinrong Street),MICHELIN Guide Beijing,Beijing,m,Taizhou
3041,The Georg,MICHELIN Guide Beijing,Beijing,m,European Contemporary
3042,Jingji,MICHELIN Guide Beijing,Beijing,n,Beijing Cuisine
3043,Vege Wonder,MICHELIN Guide Beijing,Beijing,m,Vegetarian
3044,Poetry‧Wine (Dongsanhuan Middle Road),MICHELIN Guide Beijing,Beijing,m,Beijing Cuisine
3045,Il Ristorante - Niko Romito,MICHELIN Guide Beijing,Beijing,m,Italian
3046,King's Joy,MICHELIN Guide Beijing,Beijing,o,Vegetarian
3047,Mio,MICHELIN Guide Beijing,Beijing,m,Italian
3048,Jing Yaa Tang,MICHELIN Guide Beijing,Beijing,m,Beijing Cuisine
3049,Xin Rong Ji (Jianguomenwai Street),MICHELIN Guide Beijing,Beijing,m,Taizhou
3050,Country Kitchen,MICHELIN Guide Beijing,Beijing,m,Beijing Cuisine
3051,The Tasty House,MICHELIN Guide Beijing,Beijing,m,Jiangzhe
3052,Huaiyang Fu,MICHELIN Guide Beijing,Beijing,m,Huaiyang
3053,Lei Garden (Jinbao Tower),MICHELIN Guide Beijing,Beijing,m,Cantonese
3054,Fu Chun Ju,MICHELIN Guide Beijing,Beijing,m,Cantonese
3055,In Love (Gongti East Road),MICHELIN Guide Beijing,Beijing,m,Hunanese
3056,The Beijing Kitchen,MICHELIN Guide Beijing,Beijing,m,Cantonese
3057,Lao Ji Tang (Gongrentiyuchang South Road),MICHELIN Guide Beijing,Beijing,m,Shanghainese
3058,Maison Lameloise,MICHELIN Guide Shanghai,Shanghai,m,French Contemporary
3059,Taian Table,MICHELIN Guide Shanghai,Shanghai,n,Innovative
3060,Ji Pin Court,MICHELIN Guide Shanghai,Shanghai,n,Cantonese
3061,Da Vittorio,MICHELIN Guide Shanghai,Shanghai,n,Italian
3062,T'ang Court,MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3063,L'Atelier de Joël Robuchon,MICHELIN Guide Shanghai,Shanghai,n,French Contemporary
3064,Shang-High Cuisine,MICHELIN Guide Shanghai,Shanghai,m,Shanghainese
3065,Lao Zheng Xing (Huangpu),MICHELIN Guide Shanghai,Shanghai,m,Shanghainese
3066,Moose (Changning),MICHELIN Guide Shanghai,Shanghai,m,Huaiyang
3067,Yi Long Court,MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3068,Jade Mansion,MICHELIN Guide Shanghai,Shanghai,m,Huaiyang
3069,8 ½ Otto e Mezzo Bombana,MICHELIN Guide Shanghai,Shanghai,n,Italian
3070,Imperial Treasure Fine Chinese Cuisine (Huangpu),MICHELIN Guide Shanghai,Shanghai,n,Cantonese
3071,Jin Xuan,MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3072,Yu Zhi Lan,MICHELIN Guide Shanghai,Shanghai,m,Sichuan
3073,Canton 8 (Runan Street),MICHELIN Guide Shanghai,Shanghai,n,Cantonese
3074,Seventh Son,MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3075,Tea Culture (East Beijing Road),MICHELIN Guide Shanghai,Shanghai,m,Huaiyang
3076,Moose (Pudong),MICHELIN Guide Shanghai,Shanghai,m,Huaiyang
3077,Sir Elly's,MICHELIN Guide Shanghai,Shanghai,m,European Contemporary
3078,Meet the Bund,MICHELIN Guide Shanghai,Shanghai,m,Fujian
3079,Ming Court,MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3080,Phénix,MICHELIN Guide Shanghai,Shanghai,m,French
3081,Fu He Hui,MICHELIN Guide Shanghai,Shanghai,m,Vegetarian
3082,Ren He Guan (Zhaojiabang Road),MICHELIN Guide Shanghai,Shanghai,m,Shanghainese
3083,Bao Li Xuan,MICHELIN Guide Shanghai,Shanghai,n,Cantonese
3084,Ultraviolet by Paul Pairet,MICHELIN Guide Shanghai,Shanghai,o,Innovative
3085,Yong Yi Ting,MICHELIN Guide Shanghai,Shanghai,m,Shanghainese
3086,YongFoo Élite,MICHELIN Guide Shanghai,Shanghai,n,Shanghainese
3087,Cheng Long Hang (Huangpu),MICHELIN Guide Shanghai,Shanghai,m,Shanghainese
3088,Da Dong (Xuhui),MICHELIN Guide Shanghai,Shanghai,m,Chinese Contemporary
3089,Xin Rong Ji (Nanyang Road),MICHELIN Guide Shanghai,Shanghai,n,Taizhou
3090,Canton Table,MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3091,Il Ristorante - Niko Romito,MICHELIN Guide Shanghai,Shanghai,m,Italian
3092,Jean Georges,MICHELIN Guide Shanghai,Shanghai,m,French
3093,Lei Garden (Xuhui),MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3094,Le Comptoir de Pierre Gagnaire,MICHELIN Guide Shanghai,Shanghai,m,French
3095,Amazing Chinese Cuisine (Changning),MICHELIN Guide Shanghai,Shanghai,m,Chao Zhou
3096,Lei Garden (Pudong),MICHELIN Guide Shanghai,Shanghai,m,Cantonese
3097,Da Dong (Jingan),MICHELIN Guide Shanghai,Shanghai,m,Chinese Contemporary
3098,Yong Fu,MICHELIN Guide Shanghai,Shanghai,m,Ningbo
3099,Le Patio & La Famille (Huangpu),MICHELIN Guide Shanghai,Shanghai,m,Hang Zhou
3100,Xin Rong Ji (West Nanjing Road),MICHELIN Guide Shanghai,Shanghai,m,Taizhou
3101,Kinoshita,MICHELIN Guide Brazil,São Paulo,m,Japanese
3102,Evvai,MICHELIN Guide Brazil,São Paulo,m,Modern Cuisine
3103,Mee,MICHELIN Guide Brazil,Rio de Janeiro,m,Asian Influences
3104,Cipriani,MICHELIN Guide Brazil,Rio de Janeiro,m,Italian
3105,Maní,MICHELIN Guide Brazil,São Paulo,m,Creative
3106,D.O.M.,MICHELIN Guide Brazil,São Paulo,n,Creative
3107,Ryo Gastronomia,MICHELIN Guide Brazil,São Paulo,n,Japanese
3108,Jun Sakamoto,MICHELIN Guide Brazil,São Paulo,m,Japanese
3109,Huto,MICHELIN Guide Brazil,São Paulo,m,Japanese
3110,Oteque,MICHELIN Guide Brazil,Rio de Janeiro,n,Modern Cuisine
3111,Kan Suke,MICHELIN Guide Brazil,São Paulo,m,Japanese
